  0:   44| [55] [√Double Chapter 2]
499: 6109| [45] ["Furthermore, though it may be for your mission, there's no way I'd like someone who's going to take Yuuri away."]
500: 6135| [47] [Watase]
501: 6138| [45] ["... Maybe you're right. That is inexcusable."]
502: 6164| [47] [Watase]
503: 6167| [45] ["But don't worry. I don't like you either."]
504: 6175| [47] [Watase]
505: 6178| [45] ["You mess around inside people's heads and change things however you please... Do you know how much trouble you put me through?"]
506: 6186| [47] [Natsuhiko]
507: 6189| [45] ["Gh... I guess that was a little inexcusable of me, huh."]
508: 6212| [45] [The two of them faintly smiled as they held that conversation.]
509: 6217| [45] [--Right now, Natsuhiko and Watase were completely mismatched.]
510: 6222| [45] [But there was something they needed to do that neither of them could do alone.]
511: 6227| [45] [Something they needed to join forces to do.]
512: 6232| [45] [And as they shared in that joint role, they both shared a smile.]
513: 6240| [47] [Natsuhiko]
514: 6243| [45] ["... Captain Kasasagi. From here on out, we're equals. Let's each fulfill our roles to the best of our ability."]
515: 6269| [47] [Watase]
516: 6272| [45] ["Of course."]
517: 6280| [47] [Watase]
518: 6283| [45] ["Oh, and... drop the formalities. Let's be casual here."]
519: 6288| [45] [At Watase's request, Natsuhiko responded in the tone he had always been using when speaking inside Watase's head.]
520: 6296| [47] [Natsuhiko]
521: 6299| [45] ["Got it... We're counting on you, 'Watase'."]
522: 6325| [47] [Watase]
523: 6328| [45] ["Yeah, leave it to me."]
524: 6333| [45] [And with that exchange, Natsuhiko and Watase made a firm handshake.]
