  0:   50| [55] [√Double Chapter 2]
479: 4875| [45] [His father's final message from that faraway day rekindled in Natsuhiko's mind.]
480: 4880| [45] [Natsuhiko took his crushed spirit and forced it back on its feet.]
481: 4911| [45] [He then looked at Yuuri and spoke.]
482: 4919| [47] [Natsuhiko]
483: 4922| [45] ["Yuuri... it's been tough bearing the knowledge of this truth all by yourself, hasn't it?"]
484: 4948| [47] [Yuuri]
485: 4951| [45] ["Huh... Hikorin... it's not tough for you?"]
486: 4959| [47] [Natsuhiko]
487: 4962| [45] ["Sure, it's a shock. To know that you and Mashiro might die premature deaths. That part's a lot tougher than knowing about my own death."]
488: 4970| [47] [Natsuhiko]
489: 4973| [45] ["But... so what? I can't just give up on life here and now just because of that, you know?"]
490: 4999| [47] [Yuuri]
491: 5002| [45] ["...!"]
492: 5010| [47] [Natsuhiko]
493: 5013| [45] ["It doesn't matter if our remaining life is long or short."]
494: 5021| [47] [Natsuhiko]
495: 5024| [45] ["Let's just live it all we can."]
496: 5032| [47] [Natsuhiko]
497: 5035| [45] ["You think so too, don't you, Yuuri?"]
498: 5043| [47] [Natsuhiko]
499: 5046| [45] ["That's why-- that's why you asked me to save you, wasn't it?"]
500: 5107| [47] [Yuuri]
501: 5110| [45] ["..."]
502: 5136| [47] [Yuuri]
503: 5139| [45] ["Y... yes!"]
504: 5144| [45] [The anxiety on Yuuri's face finally brightened up.]
505: 5149| [45] [Natsuhiko breathed a mental sigh of relief, then spoke up in a firm voice.]
506: 5157| [47] [Natsuhiko]
507: 5160| [45] ["Then to do that-- we need to do something about all the unsolved mysteries!"]
508: 5186| [47] [Yuuri]
509: 5189| [45] ["What do you mean by 'unsolved mysteries'--?"]
510: 5244| [47] [Natsuhiko]
511: 5247| [45] ["First, the bulkheads."]
512: 5255| [47] [Natsuhiko]
513: 5258| [45] ["Why have the bulkheads remained locked down? Since there's no radioactive material,%Nit wouldn't spread outside even if the bulkheads opened, right?"]
514: 5266| [47] [Yuuri]
515: 5269| [45] ["Hmm, honestly I'm not quite sure about that myself, but..."]
516: 5302| [47] [Yuuri]
517: 5305| [45] ["I think it's probably to prevent the test subjects from escaping."]
518: 5313| [47] [Natsuhiko]
519: 5316| [45] ["Huh?"]
520: 5324| [47] [Yuuri]
521: 5327| [45] ["It would be a huge incident if a test subject took advantage of a fire to escape from LABO, right?"]
522: 5335| [47] [Natsuhiko]
523: 5338| [45] ["So you mean 'Case N' refers to a system that prevents your escape, Yuuri?"]
524: 5364| [47] [Yuuri]
525: 5367| [45] ["No, not just my escape-- I think they had another girl in mind too."]
526: 5375| [47] [Natsuhiko]
527: 5378| [45] ["... Another one?"]
528: 5383| [45] [Yuuri proceeded to answer Natsuhiko's question without the slighest hesitation.]
529: 5438| [47] [Yuuri]
530: 5441| [45] ["... You know too, don't you, Hikorin? A girl died by the cargo lift."]
531: 5449| [47] [Yuuri]
532: 5452| [45] ["That girl may have been a test subject confined in LABO just like me."]
533: 5475| [47] [Natsuhiko]
534: 5478| [45] ["!!"]
535: 5528| [45] [--Now that she mentioned it, he remembered.]
536: 5533| [45] [One of the casualties found in the facility had been a lone girl of unknown origin.]
537: 5541| [47] [Yuuri]
538: 5544| [45] ["I've heard that there was another test subject in LABO besides me."]
539: 5552| [47] [Yuuri]
540: 5555| [45] ["She was wearing testing clothes, so I'm sure it was her...!"]
541: 5563| [47] [Natsuhiko]
542: 5566| [45] ["So the bulkheads weren't to prevent just your escape, but hers as well...!?"]
543: 5599| [47] [Yuuri]
544: 5602| [45] ["Yeah... though I don't know the reason why the lockdown has gone on for so long..."]
545: 5607| [45] [What Yuuri didn't know was probably whatever LABO thought would be bad for her to know.]
546: 5612| [45] [What exactly was a "Case N"-- That had been a mystery up until now.]
547: 5620| [47] [Natsuhiko]
548: 5623| [45] ["... In any case, that means the terrorists with Watase got locked in here thanks to that Case N announcement, right?"]
549: 5649| [47] [Yuuri]
550: 5652| [45] ["But something about that just doesn't sound right... Perhaps it was a fluke or something..."]
551: 5660| [47] [Natsuhiko]
552: 5663| [45] ["What exactly was their original goal...?"]
553: 5668| [45] [Judging by Q's ideology and creed, there would probably be no greater target than the world's strongest Communicator, Yuuri.]
554: 5673| [45] [And yet Watase said that his goal wasn't to kill Yuuri.]
555: 5678| [45] [He injected her with AD and left her where she was.]
556: 5686| [47] [Natsuhiko]
557: 5689| [45] ["I still don't quite understand what it was the terrorists were thinking..."]
558: 5715| [47] [Yuuri]
559: 5718| [45] ["What if you restored Captain Kasasagi's memory?"]
560: 5726| [47] [Natsuhiko]
561: 5729| [45] ["I probably could if I wanted, but we shouldn't."]
562: 5784| [47] [Natsuhiko]
563: 5787| [45] ["Before he lost his memory, Watase was homicidal and full of malice. He could very well turn out like that again."]
564: 5792| [45] [In truth, that vast malice had threatened to come back several times already.]
565: 5797| [45] [Just a small peek of the erased memories could potentially cause Watase to become ferocious again.]
566: 5802| [45] [After all, peeking into Watase's memories meant making him remember them.]
567: 5835| [47] [Yuuri]
568: 5838| [45] ["... But still, it's weird."]
569: 5846| [47] [Natsuhiko]
570: 5849| [45] ["What is?"]
571: 5904| [47] [Yuuri]
572: 5907| [45] ["After he lost his memories, Captain Kasasagi... was such a nice person."]
573: 5915| [47] [Yuuri]
574: 5918| [45] ["He didn't seem like the same man who strangled me at all."]
575: 5926| [47] [Natsuhiko]
576: 5929| [45] ["... True."]
577: 5937| [47] [Yuuri]
578: 5940| [45] ["It may have been because you were inside his mind, though..."]
579: 5945| [47] [Natsuhiko]
580: 5946| [45] ["..."]
581: 5996| [45] [True enough, Watase had been straining to save everyone like a true rescue worker.]
582: 6046| [45] [But even if Watase were a good man, the second he regained his memories, he could very well lose that character.]
583: 6051| [47] [Natsuhiko]
584: 6052| [45] [(But... is it okay to leave him as is...?)]
585: 6057| [47] [Natsuhiko]
586: 6058| [45] [(How long can we keep him in this unnatural state?)]
587: 6063| [45] [--Needless to say, it would be difficult.]
588: 6152| [45] [Dr. Tenkawa had said it herself in Yuuri's memories:]
589: 6157| [45] [Memories erased with Senses Sympathy could return if given the chance.]
590: 6209| [45] [And Watase nearly regained his memories several times.]
591: 6214| [47] [Natsuhiko]
592: 6215| [45] [(But in that case... what do I do...!?)]
593: 6231| [45] [As soon as that thought crossed Natsuhiko's mind-- they heard a sound from outside the door.]
594: 6245| [47] [Watase]
595: 6248| [45] ["Natsuhiko, it's me! Please open up!"]
596: 6253| [45] [It was Watase's voice.]
597: 6258| [47] [Natsuhiko]
598: 6259| [45] [(Did he bring Salyu with him?)]
599: 6333| [45] [Natsuhiko rushed to the keypad beside the door and entered the password.]
600: 6338| [45] [Upon which, Watase appeared.]
601: 6398| [47] [Watase]
602: 6401| [45] ["... Sorry I'm late."]
603: 6406| [45] [Watase spoke sadly as he entered the shelter.]
604: 6411| [45] [And oddly-- he was alone.]
605: 6419| [47] [Natsuhiko]
606: 6422| [45] ["C-Captain Kasasagi... where's Salyu?"]
607: 6450| [47] [Watase]
608: 6453| [45] ["... She was gone."]
609: 6461| [47] [Natsuhiko]
610: 6464| [45] ["Huh!?"]
611: 6490| [47] [Watase]
612: 6493| [45] ["I went to the emergency staircase where she fell, but she wasn't there."]
613: 6498| [45] [Natsuhiko gasped.]
