  0:   54| [55] [√Before Chapter 4]
501: 7950| [47] [Natsuhiko]
502: 7953| [45] ["Huh, so that way of thinking existed back then, too..."]
503: 7958| [45] [Right after Natsuhiko spoke, Salyu cut into the conversation.]
504: 8053| [47] [Salyu]
505: 8056| [45] ["Ena. Have non-Communicators ever used telepathy in the past?"]
506: 8061| [45] [Ena was taken aback by a student calling her by just her first name, but she still answered in good humor.]
507: 8156| [47] [Ena]
508: 8159| [45] ["Very good question, Ms. Sannomiya. It's quite rare, but it is possible depending on the situation."]
509: 8182| [47] [Ena]
510: 8185| [45] ["For example, there's the so-called 'premonition'-- like that phenomenon when someone dies that causes their family to somehow sense it from far away."]
511: 8193| [47] [Ena]
512: 8196| [45] ["What happens is that on the verge of death, survival instincts kick in, giving a temporary surge of brain functionality, which of course, includes the BC receptor as well..."]
513: 8204| [47] [Ena]
514: 8207| [45] ["The prevailing viewpoint is that the brain then transmits telepathy to the person's family.%NIn other words, it's the person's first and last use of telepathy in their life."]
515: 8302| [47] [Salyu]
516: 8305| [45] ["I see. Very interesting."]
517: 8310| [45] [Mashiro then added even more to the conversation.]
518: 8373| [47] [Mashiro]
519: 8376| [45] ["So, Ms. Ena? Does that mean that things once considered occult in the past can be explained as a sort of BC?"]
520: 8471| [47] [Ena]
521: 8474| [45] ["Exactly. That's what makes parapsychology so interesting. It's a field that scientifically elucidates all kinds of mysterious phenomena."]
522: 8500| [47] [Ena]
523: 8503| [45] ["It's no exaggeration to say that with the discovery of BC particles, every sort of occultic phenomena you can think of has become the target of scientific research."]
524: 8529| [47] [Ena]
525: 8532| [45] ["In an extreme example, some people are even considering the possibility that 'ghosts' just might be another type of BC."]
526: 8540| [47] [Natsuhiko]
527: 8543| [45] ["Huh? Ghosts?"]
528: 8569| [47] [Ena]
529: 8572| [45] ["Yes. Remember how I said that people on the verge of death have expressed telepathy even without being Communicators?"]
530: 8580| [47] [Ena]
531: 8583| [45] ["BC energy created by telepathy starts decaying after it's sent, but it's not like it fades to zero immediately."]
532: 8609| [47] [Ena]
533: 8612| [45] ["So in other words, with or without a target, extraordinarily strong BC can remain in place for a while... which means?"]
534: 8707| [47] [Mashiro]
535: 8710| [45] ["Umm, if you go to that person's place of death, you can hear their voice from when they were alive?"]
536: 8805| [47] [Ena]
537: 8808| [45] ["Exactly. Like 'curse you~' and such."]
538: 8834| [47] [Ena]
539: 8837| [45] ["Furthermore, since BC can also express emotions, the bitterness the person felt at death could accompany their voice."]
540: 8932| [47] [Salyu]
541: 8935| [45] ["... That's frightening."]
542: 8989| [47] [Mashiro]
543: 8992| [45] ["But that also means that the feelings of the dead remain in this world, doesn't it?"]
544: 9087| [47] [Ena]
545: 9090| [45] ["It sure is romantic, isn't it, Ms. Toba? But that actually might be the case."]
546: 9116| [47] [Ena]
547: 9119| [45] ["If your thoughts, memories, and spirit all exist as energy, then it's only natural for your feelings to remain in the world of the living after death, isn't it?"]
548: 9124| [45] [Ena and Mashiro smiled at each other.]
549: 9129| [47] [Natsuhiko]
550: 9130| [45] [(Geez, these two really like that sort of stuff, don't they...)]
551: 9135| [45] [As Natsuhiko mulled over the content of their conversation--]
552: 9205| [45] [Break time came to an end.]
