  0:   69| [55] [√Double Chapter 6]
529: 7818| [45] [This time, he would not let her go.]
530: 7824| [45] [As Natsuhiko swore upon that oath, he saw light streaming down from above.]
531: 7829| [47] [Natsuhiko]
532: 7830| [45] [(--...)]
533: 7836| [45] [They then brought their faces up out from the water--]
534: 7907| [45] [And brought themselves ashore.]
535: 7915| [47] [Watase]
536: 7918| [45] ["Pwhaaaahhhh!! Haah! Haah! Haah...!"]
537: 7923| [45] [Watase breathed furiously as he got out of the lake.]
538: 7931| [47] [Natsuhiko]
539: 7934| [45] ["Haaah...!"]
540: 7980| [45] [Natsuhiko took a deep breath and looked at the two beside him.]
541: 8018| [45] [There were Watase and Yuuri.]
542: 8023| [45] [Yuuri took off her oxygen respirator and spoke to the other two.]
543: 8049| [47] [Yuuri]
544: 8052| [45] ["Hikorin, Captain Kasasagi..."]
545: 8060| [47] [Yuuri]
546: 8063| [45] ["We're... outside, aren't we...?"]
547: 8089| [47] [Yuuri]
548: 8092| [45] ["We made it outside, didn't we!?"]
549: 8115| [45] [Her eyes were wet with both the lake water and her tears...]
550: 8141| [47] [Watase]
551: 8144| [45] ["... Yeah."]
552: 8152| [47] [Natsuhiko]
553: 8155| [45] ["That's right, Yuuri...!"]
554: 8259| [85] ["We survived!!"]
555: 8261| [85] ["We made it!"]
556: 8262| [86] [Natsuhiko & Watase]
557: 8263| [86] ["We survived!"%N"We made it!"]
558: 8272| [45] [--Natsuhiko's and Watase's shouts of joy resounded in the night sky.]
